référence,prix
78052784,11.38
40823694,148.68
83413101,41.75
11511503,46.47
85012903,29.65
61119832,16.33
93013804,37.91
81344000,45.01
91130285,21.48
68638768,8.19
41586537,6.99
4015939,38.83
830297,19.91
16201759,10.46
25777233,18.42
14770373,31.38
43225703,50.17
62198533,48.4
15814500,16.23
12153886,6.29
6988684,37.85
46649193,29.55
1343502,67.8
4533848,37.3
84890608,38.77
88696523,8.81
43372183,37.05
20484146,21.32
12909337,6.48
22527138,18.81
81465097,13.49
33944196,18.53
95546912,9.63
79209028,7.98
32215166,23.45
7669871,35.21
86454621,24.48
28603338,23.91
25017314,6.49
71069208,9.02
98516759,23.32
66987461,8.77
3178797,10.27
32234308,44.54
38960567,13.68
75902916,19.0
13657761,45.61
18015152,19.38
89490872,1.95
45079536,34.84
78482286,33.92
45645695,16.66
71509200,1.37
72442637,18.19
40464040,43.62
30098344,2.89
18394953,14.59
41302129,38.44
40620896,24.27
13765847,37.27
89663444,29.1
39354794,2.97
5030072,23.6
95126210,42.12
28120731,2.42
40724760,45.98
60887348,15.95
84869834,9.59
95070344,26.68
91413595,8.48
47046938,50.83
70585235,6.88
60529732,18.05
1017580,48.35
8778282,32.68
46130929,9.56
70350051,22.4
45072365,22.76
82555727,35.4
9029118,12.92
52999253,28.4
85625007,29.74
96261363,40.66
40666810,19.77
64067931,22.17
5751191,44.32
15624814,44.87
55422288,40.76
69899745,37.7
44959752,114.04
54557172,0.24
70563805,11.04
59249058,50.4
37058318,25.45
89146618,14.66
80756225,17.59
21030443,14.36
79417893,6.7
24789099,44.37
78752009,5.69
7828350,28.91
27315215,19.68
44940963,50.3
69712390,49.02
81771512,44.68
26685115,33.08
54624751,3.71
37132743,27.37
13614092,13.04
21557002,49.01
12211252,24.23
98700470,37.13
24446912,11.83
69707816,32.75
20018800,20.5
70502861,32.84
72639747,26.55
80881066,3.74
45518152,14.13
62902001,24.74
90769614,36.8
98511757,17.27
98156295,30.17
6336056,48.34
20289053,50.41
44478936,22.64
45816855,12.72
242960,36.91
57855578,27.35
56202410,32.81
2576715,27.5
58903108,7.01
82877070,15.13
62942837,2.38
55844019,3.93
47457104,1.98
29127,7.95
3012995,39.48
92739768,31.94
30111812,21.44
77338794,10.19
57011795,3.78
52322736,8.36
69079242,34.67
2487875,0.61
11514164,0.96
28643987,7.4
19489572,82.4
11165090,10.54
66032850,4.91
24273467,46.29
22394574,168.84
47766563,21.35
66796847,36.13
23650115,42.0
20198310,50.84
7452349,5.01
28329452,22.92
30578728,36.37
60996575,44.28
76483614,24.54
20964041,9.86
1064924,0.93
78307611,9.16
36251981,38.62
24058904,29.85
94062449,13.82
86588440,43.55
7980653,9.43
97119980,18.19
10781369,43.18
91513652,13.95
48453697,13.97
21126417,8.88
91056185,11.83
11002202,36.42
96419003,39.47
81744664,16.46
97978417,33.99
23099821,21.18
24164083,32.45
89578698,22.11
76987065,29.08
10603303,26.86
54041552,26.83
96032660,49.2
80328224,32.09
86852554,20.73
26128262,24.13
60505457,6.91
27492964,10.37
89744790,20.7
96000270,20.59
77110757,28.43
74102076,200.32
88733728,48.88
60022920,28.94
24485056,40.92
63279292,45.84
90025498,12.46
60169358,27.77
44778010,6.94
62088475,49.53
69435560,42.57
47506352,21.81
27457701,27.59
34457102,14.15
92709907,20.01
53465219,47.81
75789780,31.05
40183467,42.02
30365958,9.56
74006742,25.94
15335484,16.2
44858702,4.68
60517377,33.97
72959967,7.1
190882,16.05
70363767,33.73
53688532,47.88
15706599,14.87
72005078,50.45
42259331,6.87
95730310,47.35
31420544,8.3
21095244,122.08
25511878,15.03
10269208,31.33
5141388,9.98
80065098,56.04
87154136,26.75
89840224,25.02
89165673,1.42
63706454,16.23
57848750,27.52
65688075,7.78
58091761,1.72
78513403,41.87
15411895,1.15
1672403,25.27
5190522,23.26
90965064,39.64
49263010,18.19
48475675,36.21
4946757,37.26
60180562,45.35
52355249,4.01
56226663,36.69
52488703,45.98
61637823,9.43
81473234,47.61
12118360,13.01
28514411,40.45
73126492,41.15
13774331,28.11
25719378,34.2
12542168,44.0
1349083,24.63
40437683,29.34
54732517,8.12
14757542,21.18
55408541,32.4
12435441,22.71
35913755,50.92
99504370,14.75
22294442,50.03
17449568,1.25
30903486,21.97
67475888,46.16
10489879,7.46
2078704,33.92
62360653,15.71
85882106,38.9
56172158,2.56
61211655,7.82
94109964,39.76
92380369,41.13
30550882,47.33
85736866,41.19
42995868,42.04
31799182,38.96
10374166,5.74
977576,6.93
82341094,49.48
66555746,5.08
98677319,34.39
79105969,36.4
16941661,23.54
5131750,46.61
41160754,19.42
57039539,23.31
27189736,11.13
38977393,14.37
16098937,6.34
19856988,39.16
69855540,40.83
18617303,10.86
3768408,28.68
82626270,18.31
27536012,5.87
77377628,28.41
95413572,28.32
94011113,9.39
84919590,43.45
8302809,50.48
4463070,39.29
17953275,27.41
72552934,23.97
45531691,9.82
12384526,3.9
13698799,49.78
17238997,28.1
78629942,39.64
57437643,42.83
44912177,1.6
1409793,10.58
78333001,26.17
69061336,18.53
45446172,0.09
75192250,7.34
839402,21.15
13075096,19.81
73172027,39.24
19114481,45.45
36058945,39.68
41620867,32.98
73377170,8.6
48610782,170.16
57267138,44.57
80743025,18.7
29159612,13.23
7237913,13.11
37205786,7.14
43990854,7.05
39514429,28.24
33386553,6.58
37754577,9.16
40880566,22.92
57388496,29.11
16188135,40.77
50303350,45.94
93854703,18.41
89337258,201.92
63063767,31.94
8608412,47.64
64412430,11.48
94477546,48.44
77430667,41.66
28608649,17.99
25335097,38.43
71904541,49.94
47633243,8.58
10836050,34.5
13409094,3.35
65722789,44.91
74860684,3.58
47303537,1.27
44953667,22.83
82592678,10.06
22353348,37.13
56281267,14.57
97147226,21.19
8099570,49.47
64898113,13.84
81904897,20.62
51795670,20.57
64493851,32.34
99495039,2.34
94958989,8.62
55892425,38.52
57402757,23.09
76816969,38.67
52776549,6.11
12999135,50.17
17429711,18.85
34822899,31.71
4076804,30.68
12723732,51.57
81692076,38.35
37225595,4.86
96709993,4.91
392816,16.42
78191685,33.15
20446820,31.75
88414449,43.07
52253213,30.89
14736108,40.29
13025447,40.01
25500575,8.1
35071261,29.06
31717314,153.8
41022875,30.09
19898433,22.97
53986319,20.92
62674192,8.82
53746750,26.5
28090721,14.64
65156099,4.55
96870070,3.62
91987378,12.11
50242557,17.11
97046397,13.64
86739910,5.81
83192797,1.15
58531069,7.66
95107337,19.99
24797143,1.45
58780944,76.84
46791687,26.4
36102014,48.68
28586556,45.04
61090671,8.66
80410745,17.8
84934867,21.83
47342534,49.03
40695250,10.17
88454382,28.73
85519980,25.37
36878117,26.93
20271292,21.56
67052870,33.35
22849240,14.7
10340424,108.72
89782391,19.57
12874922,13.31
61725604,25.76
54621271,21.16
69982361,2.39
69311157,24.21
64658895,10.84
73052766,40.8
98885302,39.22
41391253,19.48
64370839,45.7
19947489,14.68
16726294,5.95
48324504,30.89
92236313,2.11
40545102,30.03
54296609,42.52
8212232,6.88
58381022,0.83
91628150,14.12
58578795,26.94
71448997,13.95
83764137,8.03
36675604,16.9
74834908,15.9
80837694,15.53
47152853,5.85
9028545,45.56
42608203,2.12
49643364,28.13
7301215,36.56
89882838,55.64
24726263,12.85
16473724,11.6
36397742,33.11
58798616,22.61
33315706,2.76
62047345,4.61
13664383,25.56
15599365,14.06
51709678,44.63
3969269,9.96
11357406,20.28
50844239,20.55
99314017,1.95
29780385,44.88
2826110,4.17
91056835,8.32
46674481,0.04
69090252,5.08
19345594,42.23
74804721,35.07
85254122,8.77
90231894,92.08
87555771,17.71
2163379,8.78
11520757,39.45
34663088,1.84
53968021,41.51
63229215,5.01
20640187,18.99
15607461,19.56
87792614,9.19
79913984,21.13
22376297,12.97
15965940,14.32
49066950,0.47
13698818,2.85
87461297,7.0
21408228,196.12
5612024,25.47
66236524,31.73
53497346,3.94
87962503,44.75
68158670,40.17
46678553,1.41
47458469,24.01
64365816,49.51
3712461,39.08
76833272,22.88
78221753,28.56
59407684,13.07
71888793,45.17
73266927,45.36
39852722,1.24
64689665,22.02
19811090,3.37
17817572,45.02
21184296,7.44
76173491,34.08
96214475,0.73
80921228,8.26
13222226,44.39
48231236,28.11
74659915,12.6
95016070,44.78
7361348,50.04
1039859,22.68
25586779,27.1
87646485,29.15
95655129,43.92
23501734,40.99
13506960,38.23
26501103,32.05
8352179,21.69
68383937,16.3
59356596,22.62
8040539,50.66
39802164,4.72
7511151,22.86
32622473,50.19
3504309,29.04
77949552,47.93
96510156,13.88
8871816,1.35
26105216,39.18
81053006,8.99
7026887,9.77
55809052,3.29
74948195,1.03
37123525,50.06
88288798,21.83
94756142,24.49
8088733,12.75
69828216,11.72
41022380,11.08
2173672,31.58
42630648,3.41
33622938,89.88
59680038,21.47
50782713,38.02
78318901,3.18
31985786,12.42
4881646,11.55
51280008,9.15
53023619,19.89
7246692,116.0
80268043,32.44
8366510,21.62
48840687,9.02
96178903,46.18
9025008,4.55
15964052,30.54
51992237,4.82
58242770,23.57
87476119,44.83
26472819,15.01
46147788,56.48
6735914,21.61
84193708,27.16
46968046,24.52
48071043,20.18
74175275,4.48
2240611,13.86
56680406,18.2
92009248,0.59
22598919,15.4
19236031,6.37
5178056,44.27
65914225,49.72
31181864,8.56
91017301,15.38
26106646,45.49
75550364,18.04
22722364,12.3
27936661,2.38
40967976,11.49
19496232,47.23
79821540,98.0
23977137,5.3
34435604,6.81
273766,0.57
5431201,47.45
62464144,13.21
8278485,16.86
36626372,10.68
16673251,11.24
23292748,37.39
90720954,112.72
73370678,16.97
41929512,25.51
67347892,0.45
98189358,0.15
75939905,32.04
81503128,6.24
73719972,152.52
22475913,9.06
74318688,116.08
75441402,127.84
86034820,4.44
59276201,5.7
54406824,31.59
88996099,31.69
90743609,44.33
2616472,28.33
36128892,7.68
70138739,15.52
55315555,44.91
10856256,44.14
39588158,14.19
45315407,14.4
46457321,17.37
71905847,10.32
36072622,50.04
38225943,2.77
22718754,120.84
18695295,5.4
97463164,17.13
75595781,18.18
77727588,41.5
29395032,5.52
1620640,0.31
63544288,45.22
46969799,48.85
73110129,46.59
87026099,30.32
21205210,40.64
55017205,40.51
25234917,30.95
23102967,46.42
57648262,7.55
36291002,29.36
61071660,196.48
86106477,33.95
672218,43.7
2981700,43.56
56145846,1.91
77954698,32.97
80935769,10.69
5846373,8.82
7616888,22.32
98325766,0.05
18665476,33.5
74775250,48.39
884029,7.77
63072243,43.44
34782757,32.86
92393799,28.34
27507752,23.88
18999762,9.78
9859475,6.29
9420703,5.47
92108015,0.58
36532839,6.29
44093157,40.04
31521223,16.34
34680838,0.23
40744713,0.09
17001862,24.94
70988001,1.43
50490929,38.25
6418213,38.64
92920931,37.8
6665804,31.5
50024665,15.57
54593364,12.32
33253333,31.13
48550862,44.91
29514136,30.04
23960904,48.82
76665572,13.31
16194961,25.5
89856491,23.16
27456436,14.64
75084271,9.69
16980670,9.99
14564772,70.52
12538287,24.48
4336713,10.09
446390,8.91
19750729,18.56
81220954,26.2
21884257,39.82
26804259,50.8
50597277,26.02
13365651,28.9
65788470,3.04
94119533,48.74
62108037,29.23
91136768,29.7
65808143,44.31
89488403,21.1
98954137,11.66
3980531,29.08
34671196,11.27
68851013,13.93
94735577,29.18
64999229,21.25
25550810,29.35
83712061,16.59
19813762,7.99
72818251,5.75
8489875,47.91
32399482,40.1
60946246,31.9
62182955,48.82
22631780,7.36
86521810,9.33
58467317,32.39
31139437,7.54
38542359,24.26
78488501,14.03
99735477,3.36
14608471,42.87
78783746,11.57
94500950,41.65
27878667,35.89
6720885,11.74
95684678,0.66
9745689,45.99
83491380,63.37
800192,47.63
10314038,7.88
69224057,13.43
64283862,1.15
34251623,15.53
3288404,10.11
37538127,28.5
5027111,49.66
26176037,37.78
77432044,27.89
50929301,2.91
81715870,40.86
93561711,46.34
22373018,3.08
66185041,14.1
80634482,19.16
86786861,3.66
11733585,31.38
94503889,15.1
19041796,34.59
6973263,49.65
94799748,14.28
44345671,36.91
40302850,12.08
85841715,24.22
24789985,47.59
12203162,0.64
99751404,24.45
43372107,10.6
96749526,48.74
15005522,5.58
68684040,169.8
52929333,43.99
59378658,6.43
93167728,21.95
41613634,15.5
4625434,20.1
95531246,16.24
70894225,35.9
71691759,35.97
85290682,42.23
53316667,37.86
3669823,20.73
24686063,23.83
2201872,10.64
32897740,2.58
9184398,42.0
98167692,1.32
5605087,50.48
25919292,2.72
55850649,35.75
98025507,22.9
54672456,37.51
10909278,159.56
82087773,43.32
26203085,14.79
54292235,39.46
25876440,28.52
73785000,37.46
77244049,28.1
63083751,6.05
1745975,1.23
31852031,24.89
38719474,49.5
36032814,122.04
23940109,48.75
33965810,39.69
22697373,38.54
6073648,11.0
11853487,31.16
35779844,46.29
39671223,29.93
64346526,92.48
69039705,9.93
17204002,38.37
89421833,16.61
25299395,15.07
94141156,50.78
264188,48.91
21212835,5.44
52423106,1.15
29043443,3.76
34545432,1.66
74585131,43.75
34929541,33.72
87075231,49.58
20994683,31.97
84354994,12.35
99226508,24.99
53039866,20.2
54545,41.2
98118625,8.1
1515520,37.99
52804964,1.74
51899682,28.56
32123202,13.85
82403346,32.87
12626516,8.07
7452982,40.48
17622836,10.65
50807973,0.24
52986174,41.28
66464248,32.88
94540939,33.97
41597998,46.35
39888365,22.87
12876030,137.04
90552039,24.22
47065515,4.89
6772821,2.23
71520667,32.33
64637018,44.07
53110162,3.15
3216742,23.41
66886408,30.93
96326911,12.18
21552971,26.66
1289940,0.88
85547380,48.13
44143125,36.75
79469351,42.37
27855897,39.09
69585632,28.5
38315940,47.27
9137402,8.22
5187288,8.33
76748795,47.77
28081770,45.26
8313387,15.9
90360582,2.79
36949003,8.13
86416094,34.01
37588679,45.71
82373240,43.42
71639826,10.84
33859572,34.82
26143243,7.51
71834401,44.97
44877476,16.71
59870505,33.05
98580757,32.85
5637295,33.25
98594533,14.96
1311861,40.5
92092259,9.62
9126908,0.53
86718301,50.77
6881237,23.86
48089012,7.23
3213835,13.15
25612944,7.72
12530993,50.41
34189188,4.31
306665,3.87
23672974,11.3
73999325,28.33
26342015,14.66
98091160,0.97
72047894,48.2
18500491,14.1
25757513,11.95
32265995,1.18
4462471,6.98
33756462,136.32
26506345,38.93
21633507,7.46
84426693,46.13
98542640,4.63
14224640,5.18
70284551,8.31
97959622,14.38
7062793,19.04
22229230,24.41
29004396,46.64
77463364,37.15
97562956,23.34
42178863,22.66
28029115,9.53
84829299,39.5
63472623,50.15
9533848,18.46
77858402,35.77
24596287,38.82
51530149,8.79
47523269,31.94
99361785,1.49
60611561,2.85
79149838,50.86
98015746,44.37
61895195,4.82
76110536,18.64
21881665,11.13
41535577,22.71
8575259,2.96
34979563,45.64
54911497,36.59
69094992,44.7
5079816,42.0
65992141,31.92
4011499,50.86
21935126,4.41
52262025,49.17
72397120,7.74
56993215,7.69
73224854,11.53
90273572,21.21
71290401,13.61
61632675,5.46
74349806,19.87
31942030,28.82
78084225,5.57
16790685,10.09
15728517,4.89
76104467,15.25
29952265,12.98
60953073,2.27
76889551,8.15
97775297,25.49
71362741,27.2
67429136,16.92
54489128,45.86
92496140,38.01
15896643,11.13
65410259,37.65
77023626,42.43
88858963,33.09
36363698,4.68
61013601,39.84
8549717,26.37
10294558,30.86
502637,41.59
9821897,24.92
85033125,18.97
7397848,37.03
65696592,44.41
72836661,0.07
18752375,19.87
36271531,48.04
82951353,23.4
55645417,33.22
92728108,45.79
61038810,66.6
68697559,12.69
73169307,21.31
72034234,31.27
49437440,8.52
69971625,14.2
42812259,13.57
19819444,24.39
28842974,42.06
966363,2.23
32599203,4.28
47983594,0.13
81003223,0.85
63503917,9.42
26823377,12.44
31378024,1.39
28558906,26.46
64666551,4.18
67778275,13.48
47652144,33.04
51898782,46.76
62874573,24.69
43337701,26.84
95879151,29.63
96790025,17.49
38480541,9.26
46136088,89.8
38889232,16.04
39063522,19.32
92271449,48.61
18781648,19.82
66273428,44.42
70757647,34.78
48821231,50.27
25249611,46.97
32764867,27.0
26873013,45.53
55380051,41.76
64809903,42.31
39846870,47.43
66080747,9.48
88203959,44.59
12480768,155.68
71387171,29.74
61216470,63.59
31259633,4.9
69340234,12.95
6282713,18.17
6728448,8.43
83882629,14.26
96260580,56.96
28156433,8.63
37828561,47.07
52848111,17.0
32647826,38.57
11432455,26.66
63147615,39.59
76198382,28.69
95596025,2.3
88125288,15.56
20449345,10.01
17819121,20.01
40955058,35.84
43593332,46.5
4687751,24.06
63024218,4.0
50510722,9.41
36483493,16.98
94686057,46.59
92214284,5.31
55919761,38.4
9561871,40.28
47676692,11.99
7662012,15.09
65638811,16.7
16836540,4.82
53563125,2.18
48471265,43.44
33949500,40.64
16109685,18.22
78382155,31.75
11609023,28.26
30243809,25.4
57117183,23.47
36422231,41.63
45344164,4.75
52939075,15.33
60283646,37.26
81147346,0.28
75864689,25.41
97877274,37.2
81778093,28.7
67386636,33.96
49094785,39.91
1683346,15.5
50207070,43.3
15268921,18.21
11751492,23.01
21870000,74.64
83075065,41.71
13078845,49.02
885591,2.68
38959548,28.7
25114234,20.43
79451386,12.61
17969232,22.72
50554815,19.42
60561197,23.82
83280341,0.3
38036957,8.64
71214573,10.32
94098425,10.19
38053358,11.62
96142773,6.35
80128818,18.97
38249185,10.11
42085613,50.73
64299921,13.3
97646707,23.36
79357368,1.77
8664680,24.54
79775609,30.02
48890274,32.73
59501053,29.85
28540335,25.92
27933710,0.93
76095484,45.38
26465101,28.95
82682414,4.45
66091711,11.36
14204441,31.38
49602982,48.57
75358044,127.76
88277256,5.72
81910769,34.01
60609530,14.52
55293969,28.01
69344519,7.07
31729454,24.37
66527843,42.86
35074556,32.95
42438566,28.71
23004685,9.85
96524348,37.48
2576152,15.55
75119349,46.28
58704597,13.07
25430634,171.84
98625828,7.41
64134287,4.63
19479761,13.81
46373412,5.86
15145351,37.74
62379403,2.26
96022055,20.61
56596046,39.46
99957102,3.16
36103726,45.51
62505803,26.43
12706639,36.77
39612987,24.56
15491609,2.6
69844124,5.11
23655841,20.44
33436549,25.19
98711050,36.38
90403475,27.39
47514373,27.46
65979580,7.25
20892384,144.44
20591851,15.54
26668495,10.91
70056466,15.65
68444244,25.64
55498541,10.26
49924916,4.29
29777983,3.49
93106144,6.26
78514221,30.78
8678281,17.14
40977785,48.35
10651126,1.42
71837453,6.26
59978795,17.57
36035710,49.34
31796105,26.84
59724607,12.47
96094273,32.93
32528746,39.97
60534870,43.03
57373576,9.03
61055777,28.05
39071653,12.17
44101241,6.6
25189218,110.28
90082524,10.17
20493059,46.72
41942101,20.43
65213357,40.33
21128598,63.8
8330029,1.97
41980899,8.1
14665509,46.02
40413614,9.54
45919005,4.8
15538328,5.87
93857212,11.92
14544119,47.43
21910787,22.57
5536536,48.17
83409968,41.13
43450078,2.19
5974107,29.36
12046230,1.47
83003700,0.24
78355361,10.31
25926936,9.47
68031096,9.18
30354880,15.72
39977293,42.96
40491566,18.08
57834829,45.34
12695370,43.64
96648846,14.64
21222011,26.34
11804657,22.68
12232768,14.19
99955908,126.28
84850445,19.77
99460878,11.82
12182640,15.55
36331890,5.57
84283108,8.91
14177405,33.22
57758502,19.02
76363295,25.43
4586351,9.1
94471039,2.02
57055424,25.77
57520685,44.34
65780825,0.52
5124443,19.42
65926803,14.46
14706405,5.79
3461722,22.57
83666356,41.45
17205170,11.11
30655186,29.35
28281412,34.2
43686631,2.08
41392200,35.94
40880910,16.69
42209279,4.26
98838511,26.42
9798368,2.92
44094339,26.6
79478773,1.31
79956507,18.52
86523520,43.81
34244802,56.88
73977191,49.56
20692401,5.21
39952179,32.57
23503883,35.55
68447795,31.61
15499993,30.75
51044955,15.66
19645281,35.95
57867706,43.74
71933729,4.37
38191943,42.47
91939355,28.21
99400219,41.04
82305304,2.88
21005766,97.16
75986669,40.08
12941224,9.11
8177470,13.63
11879056,13.45
68716141,9.99
30832451,31.18
71537172,1.66
77757065,10.98
34437534,7.03
51836500,3.63
4910375,39.84
88050642,29.31
183385,41.18
37021832,42.49
17535654,21.68
4184746,11.45
19242260,36.67
48120856,3.14
32343983,8.34
83554797,37.62
60637783,48.03
67389862,5.81
25423525,23.43
14582830,0.67
49177116,132.24
94153447,35.67
40157777,8.35
11798297,1.53
23153511,49.38
98419939,50.67
5909291,10.65
42991538,13.67
57579493,0.98
86206900,30.81
39736219,7.44
33819551,50.24
97821306,63.84
67312460,36.56
34896056,47.01
20141403,50.27
19164460,1.37
7698209,20.61
50938115,9.67
82362386,43.82
30166639,40.87
63700872,4.61
71941551,22.03
72173082,47.77
40223394,35.76
81624560,4.44
30269703,23.97
11239452,44.37
9198294,12.27
51695903,1.89
90440060,29.38
3697262,21.66
73231494,11.02
53439552,110.44
13690375,3.72
18572232,0.61
94141938,30.69
38071440,106.72
95473844,28.28
19410363,11.15
84346068,29.68
56870307,9.56
23394488,2.68
9409976,18.18
35558354,31.42
16350157,14.35
46837362,20.61
23587224,11.18
42709151,33.38
41267536,26.03
88922727,33.92
62152255,10.16
80205423,44.28
23645539,43.09
82089049,7.65
12166112,0.09
81561305,3.6
47777926,9.5
75926128,47.97
98977350,26.14
88463928,9.83
32750475,13.65
27625113,42.69
58946852,50.2
75092868,114.0
66829363,45.65
92490276,47.74
60069939,48.9
24614288,2.33
38786942,34.6
54769326,17.94
40029072,20.87
83069685,12.58
84033555,12.05
86699171,26.33
61882934,43.67
45280856,35.17
3683996,0.44
28190832,42.11
63460612,47.6
23392931,0.08
44083052,13.14
38033498,37.27
55520786,41.92
84534076,8.69
28812145,50.94
77244797,0.57
96525406,11.19
8816052,7.05
43397405,42.45
67068674,42.99
16755501,6.17
25148109,2.23
5834963,42.19
56418522,31.99
85491587,8.41
97803995,8.64
69172853,17.92
25721787,4.54
40532675,0.85
50716605,29.5
49767018,4.29
86884499,13.62
35890926,21.06
7303141,9.13
351820,8.76
46813229,33.79
26615628,182.32
94882454,14.01
97457517,32.63
61932779,36.25
6621288,3.47
32324385,26.75
65931258,31.53
37417370,45.83
56919822,8.17
66001432,6.52
4949236,31.74
67813727,9.92
70502547,45.68
99656811,15.21
64630966,33.87
22839331,39.24
2031592,8.87
62688764,23.04
36862481,5.78
69744680,35.01
39433365,13.6
32050851,8.46
51675033,37.85
15922090,32.14
64478942,2.0
15165069,34.59
30890356,7.62
20292947,0.69
51825997,17.82
38398752,21.28
10012980,17.09
69810339,34.1
12466084,26.43
42787306,15.49
90247687,36.16
61739772,40.57
36289557,49.22
37399786,10.13
85313996,8.49
46280817,20.75
48233274,34.81
66339565,31.11
45018981,4.51
41548011,46.58
37505496,11.41
94166671,49.33
79589157,37.37
7880897,41.0
66025387,44.82
59164245,2.29
89939092,25.35
84315476,11.0
60477448,41.86
31842995,16.65
7960608,134.96
57279408,4.11
72051920,45.88
46114216,45.07
73043454,22.68
18187939,1.93
76687107,16.94
15136798,40.76
8407397,42.73
30070663,11.74
58457955,10.78
79274501,0.52
67848644,33.48
29120046,45.57
87681612,27.78
34610330,33.63
12564006,6.49
53105785,29.22
64245415,13.05
94965023,26.09
53647194,24.14
50641496,41.2
78614595,26.34
84430778,50.6
76935760,50.58
14481360,6.4
13648063,20.26
57643260,21.85
90672115,19.26
64538991,16.89
17116819,41.99
72856639,4.16
72893647,29.44
77241410,5.25
36439437,2.33
86141712,41.48
20500532,33.25
14901613,19.75
87901500,6.46
62840179,12.45
92805824,6.15
25462518,31.17
21366890,35.17
98302710,9.41
71224871,5.01
38159098,2.72
19500281,10.41
40720095,26.08
12714559,10.02
37937773,47.77
49528608,31.2
82359948,41.48
70322680,43.35
72869645,20.4
2798980,40.76
30127090,2.3
44878518,15.6
23426146,19.51
9096771,33.6
27003876,31.79
53325605,4.16
24890444,16.43
94307476,22.27
86803202,49.61
96600704,2.14
56794958,1.06
96777388,9.82
13856927,2.85
29841975,8.35
30739201,27.91
61510627,13.31
44344024,47.97
26529695,2.08
68250218,28.6
89592304,13.02
61880367,50.61
77527967,6.59
70163832,32.18
27780624,184.92
29359069,14.47
4883330,12.89
27661861,47.18
46491917,32.1
41948979,13.19
35743867,21.03
98041659,5.88
55607301,26.55
77647447,24.67
32125551,4.65
4212351,38.01
55328988,19.92
8555173,7.84
29620472,6.13
56158351,42.67
18657545,43.85
13674042,18.52
20388465,19.3
86540,48.11
81591041,1.15
42061249,9.06
45299357,17.75
26696923,31.73
36955237,29.18
97807631,23.96
24835419,11.5
62791142,17.72
31627148,7.6
74355999,17.2
73310556,33.7
8405163,38.51
31786384,5.6
79099361,2.08
48717866,16.47
39339564,50.95
28326038,36.64
78129416,22.17
75681475,36.19
42874245,39.84
95810770,48.13
35035502,30.21
81628761,0.9
49863681,7.42
15662481,9.75
47058619,47.12
79769239,18.09
47982788,8.97
1523429,6.34
84814869,38.92
52788902,8.13
24323031,23.94
58604602,5.31
63446177,3.98
46172599,36.01
8890071,23.52
25664031,48.99
52129510,14.98
30083928,15.83
75683265,10.83
47929871,36.1
99704389,38.98
68255306,12.49
89487171,5.45
46521722,5.7
86029586,42.48
36668923,45.88
45349259,17.78
12879273,45.02
63332911,18.57
58116240,34.67
27582270,4.76
8620986,48.68
46898715,19.15
8487801,4.23
42565913,27.23
46875167,50.83
21390913,26.58
43865886,22.57
44623091,40.79
43129605,36.73
97564679,23.58
9090838,23.64
25523240,1.52
33842641,13.07
15748588,28.97
83425437,39.73
60950066,38.23
86774601,41.91
57378749,1.01
3045956,41.79
47759197,47.78
22341549,42.91
21901156,48.97
58729720,10.32
10669346,15.13
88253666,48.35
96985225,43.12
16917891,37.18
36130227,4.73
59104478,39.66
56593146,4.62
37197965,4.51
99803614,1.55
79182984,25.89
20483105,9.93
58855830,19.75
83792801,14.42
17788529,33.37
82635961,39.02
21577312,8.07
34435250,0.61
39012879,13.21
10858428,2.11
96648629,9.02
81490708,0.85
6355139,4.69
83649177,32.13
19375238,23.8
86342326,15.2
27973245,23.57
84817707,28.07
12710150,33.2
45439286,14.82
56464793,4.7
82193543,25.23
43208845,9.22
85018781,39.5
61666162,17.96
50097091,49.86
4234445,40.86
91369232,49.21
46633345,45.74
50897267,41.94
58641334,18.59
12570938,15.59
33197974,23.41
70988991,36.97
85138136,23.56
31829004,63.04
83048078,48.84
2750756,32.62
22760889,21.27
60860945,17.54
49614852,15.54
66081412,41.96
52610494,8.62
67806851,2.44
93613698,200.52
79800514,17.87
73306155,27.06
70449851,48.94
67521765,15.49
81194826,47.84
69970195,36.01
11175070,15.0
16695557,0.41
16805956,41.63
22733966,31.41
2997623,1.4
84752032,0.9
90777768,45.12
21848834,12.84
43026590,4.29
98395624,25.63
93991028,3.93
99579260,25.49
39376529,37.14
87150662,50.93
62617308,34.12
27180768,12.17
84838739,47.02
23813400,22.8
54197549,14.29
60632707,21.32
70919927,26.39
87793544,4.35
42107168,50.2
20763535,17.73
83138864,50.84
59158893,26.7
46359261,19.83
45952532,4.13
63888899,40.86
77663514,29.04
30813045,2.22
29084489,5.05
65712746,26.1
88793661,35.18
70489795,10.36
90955234,45.43
28731417,30.41
4432913,34.01
38791525,38.03
16196512,31.75
48483806,15.3
87668739,44.41
37333002,10.78
75403937,15.26
5126648,15.99
97247144,13.89
61827209,49.97
35253445,24.8
1837481,22.49
86446963,49.49
9354774,26.72
26800274,26.68
4624752,39.45
86871263,26.97
55010469,28.3
62112642,9.96
92156228,20.4
19324217,26.58
38798757,11.33
54594024,28.55
27883048,13.11
47949572,39.26
98079535,45.69
42346155,45.4
35406607,1.03
46281509,8.63
46199225,20.07
13592191,5.85
91640842,15.87
57217047,0.69
45847343,50.56
48942862,7.08
57113457,16.24
6873319,14.6
93236825,21.29
84886235,5.77
4744392,48.4
54609539,2.42
28267850,17.84
94914047,2.61
2423501,23.7
92805465,34.22
38830305,27.74
